id,created_at,user_name,text,lang
1409577696598892547,2021-06-28 18:21:26+00:00,Renzo Cáceres Rossi,"Calcular y graficar el Punto de Equilibrio / Break-Even Point haciendo uso de Microsoft Excel
#excel #excelpro… https://t.co/woz4F9R3PU",es
1409577632895844353,2021-06-28 18:21:11+00:00,BigBoss90,"@Shin_Yuuki @CarlosPadre2 @Xbox_Series_XS that's super-smooth in combat, and equally robust in traversing the open… https://t.co/97ncfW50kw",en
1409577438028308493,2021-06-28 18:20:24+00:00,Kishor Das,RT @RohitKu10649466: How to disable Microsoft Edge is being used for sharing prompt https://t.co/lxXedkGeP3,en
1409577398874554374,2021-06-28 18:20:15+00:00,Xthegamer396,"RT @Romudeth: ""Tony, Microsoft's paying you to talk about Game Pass.""

I'm not being paid... but with all the money I save from Game Pass e…",en
1409577384332828685,2021-06-28 18:20:11+00:00,BE NICE; It takes less muscles to smile than frown,"@StevieNicks ""If Lindsey wasn't ever going to be in the band again, then why should I be in the band anymore? We we… https://t.co/GSZp5MW8MF",en
1409577336865837056,2021-06-28 18:20:00+00:00,Amy Pacholuk,"RT @telecomcouncil: Congratulations to Refirm Labs on their acquisition by Microsoft. https://t.co/45GGq29amv 
Members were introduced to R…",en
1409577274534502405,2021-06-28 18:19:45+00:00,Sup,"@Durin_1er @RaymanForSmash Why are you being ridiculous?

Disney is not a video game publisher as much you went the… https://t.co/VhETLmtVW2",en
1409577202648190977,2021-06-28 18:19:28+00:00,Dont Trip,"RT @Romudeth: ""Tony, Microsoft's paying you to talk about Game Pass.""

I'm not being paid... but with all the money I save from Game Pass e…",en
1409577118590115840,2021-06-28 18:19:08+00:00,iBASEt,Many manufacturers are still creating their reports and managing their factories using another type of “MES” – a Mi… https://t.co/Y6EglucbEb,en
1409577115264094213,2021-06-28 18:19:07+00:00,Steven,@windowsinsider @deyversondgs Hello! Random question please answer. I know it is not a Windows Insider question but… https://t.co/WNXtp7toZp,en
1409576992027168778,2021-06-28 18:18:38+00:00,"Dan aka ""Garwynn""","@FPiednoel @Microsoft Oh, look. @Windows provided an ""explanation"" and some updates. But if 7th gen can be included… https://t.co/ydTDKWM3es",en
1409576951434592260,2021-06-28 18:18:28+00:00,Joey,Something seriously has to be done about these vehicle warranty phone calls and Microsoft password phone calls and… https://t.co/2SlBclzPB2,en
1409576856437755906,2021-06-28 18:18:05+00:00,Mitch Hartrick,@Microsoft @Microsoft Can you please assist me? I am unable to access my ~17 year old email account that I know the… https://t.co/plBCCgeik4,en
1409576802230554625,2021-06-28 18:17:52+00:00,"Terrence Yang | Buy Bitcoin via trust, IRA, corp",@PsychedelicBart If AWS &amp; Microsoft cloud were to attack Ethereum it would be pretty easy.,en
1409576711369408513,2021-06-28 18:17:31+00:00,TyDye,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409576656826687491,2021-06-28 18:17:18+00:00,Kurt Minnaar,"RT @KarenR_Dudley18: Join us with @VikasPota as he addresses the WCED: Curriculum Directorate, CT SA https://t.co/lqSqv60Bvw 
29 June 2021…",en
1409576559145631748,2021-06-28 18:16:55+00:00,Davisson Carvalho #Jair2022,"RT @Romudeth: ""Tony, Microsoft's paying you to talk about Game Pass.""

I'm not being paid... but with all the money I save from Game Pass e…",en
1409576450768965635,2021-06-28 18:16:29+00:00,YT: Bella Christiana,"RT @hannytalker: Executive assistant 

Qualifications: 
BSc in English or Mass Communication
Knowledge and Application of Microsoft Office,…",en
1409576416874668044,2021-06-28 18:16:21+00:00,Rohit Kumar,RT @RohitKu10649466: How to disable Microsoft Edge is being used for sharing prompt https://t.co/lxXedkGeP3,en
1409576395299164162,2021-06-28 18:16:15+00:00,💍 PAPA ELDEN RING 💍,I'm just gonna come out and say it. Microsoft should reboot Ryse: Son of Rome.,en
1409576392279351298,2021-06-28 18:16:15+00:00,bvoip,"Microsoft Teams will let users automatically record all meetings, starting in July - This new option will be availa… https://t.co/72VRouqKA6",en
1409576361891663879,2021-06-28 18:16:07+00:00,THE CrapGamer,"@H3llfireSpecial @sarahgen8 You can, that's up to you. I'm simply pointing out people are claiming AAA to cover Mic… https://t.co/Wx1HTostvU",en
1409576203330195456,2021-06-28 18:15:30+00:00,Kevin Arias,"RT @GenePark: My 4 yr old daughter, seeing a picture of Donald Trump, told me, “With more than 23 studios worldwide creating games for Micr…",en
1409576152683847701,2021-06-28 18:15:18+00:00,LeveliT Dominicana,Discover the newest not-to-be-missed features announced for @Microsoft Teams! Contact LeveliT Dominicana EIRL to le… https://t.co/pKcPWMqtOW,en
1409576049374117894,2021-06-28 18:14:53+00:00,Kingdxmfilmstudio,"RT @Romudeth: ""Tony, Microsoft's paying you to talk about Game Pass.""

I'm not being paid... but with all the money I save from Game Pass e…",en
1409575961776082944,2021-06-28 18:14:32+00:00,❤🎙📚 Trip Elix 📚 🎥❤,"""@Microsoft signed a #driver being distributed within #gaming environments that turned out to be a malicious… https://t.co/U7D1LmsfpZ",en
1409575961083871234,2021-06-28 18:14:32+00:00,ameenfahmy,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409575854460620802,2021-06-28 18:14:07+00:00,Derek Sardo,85 percent of enterprises will be adopting AI by this year's end. Read below to learn why investing in #Microsoft… https://t.co/1H6bkezyDj,en
1409575706669944836,2021-06-28 18:13:31+00:00,Mrs. Y.,threatpost: @Microsoft signed a #driver being distributed within #gaming environments that turned out to be a malic… https://t.co/Qpyjc669OD,en
1409575699107790854,2021-06-28 18:13:29+00:00,dani || MOMO DAY‼️,for legal reasons i am kidding i cannot even use microsoft word properly.,en
1409575572406247430,2021-06-28 18:12:59+00:00,tUi Stinson 🇲🇽,"@Windows @Microsoft  So my 3 years old computer with a @AMDRyzen 7 1700 Eight-Core Processor, 16GB DDR4@2133Mhz… https://t.co/4eEhTdT1X5",en
1409575455225692163,2021-06-28 18:12:31+00:00,Jay Parisi,85 percent of enterprises will be adopting AI by this year's end. Read below to learn why investing in #Microsoft… https://t.co/lNU7e3jsZl,en
1409575416101224455,2021-06-28 18:12:22+00:00,DanielS_MediaTechAnalyst,So I started playing with Windows 11 today and can already see it's going to upset some Gamers. It seems Microsoft… https://t.co/2xKJyNlouY,en
1409575341933408259,2021-06-28 18:12:04+00:00,trec,@waarhead put it this way: microsoft's surface studio 2 which is their most expensive top tier pc cant run windows… https://t.co/eV2dvAeqTI,en
1409575278318260224,2021-06-28 18:11:49+00:00,Ovie,RT @benedictevans: Idle observation: Microsoft’s decision to integrate a consumer version of Teams into Windows 11 would be illegal under o…,en
1409575236840853514,2021-06-28 18:11:39+00:00,Fake Game Titles Bot,Ultra Gordon Freeman Gets Pissed Off And Joins a Black Lives Matter Protest DX   Collectors Edition (Featuring Dant… https://t.co/wWaSzujtl7,en
1409575233175105544,2021-06-28 18:11:38+00:00,Threatpost,@Microsoft signed a #driver being distributed within #gaming environments that turned out to be a malicious… https://t.co/eT9bMK6Cco,en
1409575183065645058,2021-06-28 18:11:26+00:00,Nathan McNulty,"@Harvesterify @HackingLZ Win32_Tpm from root\CIMV2\Security\MicrosoftTPM?

AFAIK, there isn't a native WMI without… https://t.co/PQfKMfQogz",en
1409575121950543872,2021-06-28 18:11:12+00:00,Planeta de los secretos,"🤓☝MICROSOFT PRESENTA EL NUEVO WINDOWS 11 💻🆕️

▶️Conoce todos los detalles aquí👉https://t.co/EVHYiHGMrA👈

Esta seman… https://t.co/NkLPuuLe7q",es
1409574977959911425,2021-06-28 18:10:38+00:00,Al,RT @MSCustomerTalks: Who's ready for the newest CTT segment!? @Microsoft's  Ben Walters (@Nilcraban) talks with Ivan Delany at @mariecurieu…,en
1409574937942233091,2021-06-28 18:10:28+00:00,John Lynch,All these people clearly being paid to tweet about Xbox and gamespass is just ridiculous. YouTubers and streamers r… https://t.co/jCGV3wJnqq,en
1409574825538953221,2021-06-28 18:10:01+00:00,Rohit Kumar,How to disable Microsoft Edge is being used for sharing prompt https://t.co/lxXedkGeP3,en
1409574726851301382,2021-06-28 18:09:38+00:00,StefanoZ426,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409574672493068290,2021-06-28 18:09:25+00:00,Jrgrcl,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409574671838695424,2021-06-28 18:09:25+00:00,.NET Bot,"RT @AzureSummitLive: Come and Join @marco_parenzan, Solutions Sales Specialist at Insight, Microsoft Azure MVP, who will be speaking about…",en
1409574652934955027,2021-06-28 18:09:20+00:00,Reid Greer,@slightlylate I'm desperately hoping Google &amp; Microsoft get in on the silicon game. Qualcomm being the bottleneck t… https://t.co/XXJJnqoEYM,en
1409574616314568709,2021-06-28 18:09:11+00:00,Bob Evans,We can't blame the folks at @GoogleCloud if they feel like the odd hyperscaler out as @Salesforce strikes plum deal… https://t.co/3Po2e9ZHCg,en
1409574513797390337,2021-06-28 18:08:47+00:00,Quad M Tech,Discover the newest not-to-be-missed features announced for @Microsoft Teams! Contact Quad M Tech to learn more! https://t.co/jJRLTsDnL1,en
1409574508990808081,2021-06-28 18:08:46+00:00,scottman71,@fromgreecewlove @vicious696 @PlayStation Was offered by Microsoft legitimately bought on my one and only account.… https://t.co/8LaroAyRXS,en
1409574507241611266,2021-06-28 18:08:45+00:00,🐇🌸 dendrobiumの老司机🎀🐇,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409574448135655427,2021-06-28 18:08:31+00:00,Dan Leone,Discover the newest not-to-be-missed features announced for @Microsoft Teams! Contact Ingram Micro to learn more! https://t.co/Yfh88dUqaZ,en
1409574251879862276,2021-06-28 18:07:44+00:00,Winchesterr,RT @zacbowden: Everyone waiting for Microsoft to clarify / explain its ridiculous CPU generation requirements for Windows 11 be like https:…,en
1409574250730582016,2021-06-28 18:07:44+00:00,Oldest Rookie,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409574087484133377,2021-06-28 18:07:05+00:00,Jair Gómez 🖥📚,"RT @JGAITPro: Una herramienta que te dice porqué ella no te ama 🤣
https://t.co/s0dTOHX0Km
Ahh y también porque #Windows11 no es compatible…",es
1409574077837287428,2021-06-28 18:07:03+00:00,John Wikoff,".@DavideBenvegnu, #DevOps Architect at Microsoft, discusses why he feels crypto mining will be the end to free CI/C… https://t.co/fmADVsDgMO",en
1409573601196470273,2021-06-28 18:05:09+00:00,Srinivas Rao,"RT @MichaelDell: Our team is getting ready, so when #Windows11 arrives, @Dell will be there for you with modern devices to support it from…",en
1409573454374862850,2021-06-28 18:04:34+00:00,Cloud Summit (Azure Focused),"Come and Join @marco_parenzan, Solutions Sales Specialist at Insight, Microsoft Azure MVP, who will be speaking abo… https://t.co/yLhv2bOGHy",en
1409573364440698892,2021-06-28 18:04:13+00:00,Crazypokeking1,@thegamersjoint I have a gut feeling it may be Master Chief honestly cuz the relationship with Microsoft they have.… https://t.co/6Ff6wIQBaJ,en
1409573298795581443,2021-06-28 18:03:57+00:00,Crayon Group,"Use it or lose it!! Microsoft Planning Vouchers on Enterprise Agreements expire June 30th.  

Vouchers can be used… https://t.co/YWJVIrkt9Y",en
1409573293968052229,2021-06-28 18:03:56+00:00,STP_KITT,Up to date spyware needs up to date hardware. Customers will once again be dumb enough to play ball &amp; Microsoft &amp; t… https://t.co/OrLox1fZ1J,en
1409573248229068801,2021-06-28 18:03:45+00:00,Itzik Reich,“nearly 1 million PCs are currently being sold every day and IDC forecasts 18.2% growth for the PC market in 2021”… https://t.co/os4UVyJK0c,en
1409573221050028032,2021-06-28 18:03:39+00:00,Uzair Sajid,"@lmcdo_ @Daniel_Rubino Not all Skylake are created equal https://t.co/P3Oxt2FnsT

Though I don't know if Microsoft… https://t.co/uG12TThLH8",en
1409573174333698048,2021-06-28 18:03:28+00:00,Jitesh Kumar,RT @Th3Pr0xyB0y: I am excited to share how we are able to get $20000 Bounty for finding a flaw in Microsoft Edge with @MrRajputHacker @Cybe…,en
1409573122534260737,2021-06-28 18:03:15+00:00,SyFy88Man,Will Your PC Run Windows 11 https://t.co/5MXCpZ6ETu via @YouTube Will Your PC Run Windows 11 - System Requirements… https://t.co/KInwDrz7C7,en
1409573105962557449,2021-06-28 18:03:11+00:00,Thomas,Microsoft dropping Skype in favour of Teams sure makes that $8.5billion acquisition in 2011 feel interesting. I’d l… https://t.co/iUMTc8PvpK,en
1409573011351650304,2021-06-28 18:02:49+00:00,Hugh Beaton H&S,"RT @GEVSchool: Please join us for our last morning announcements of this school year, Monday at 9:00am. It will be an asynchronous learning…",en
1409573007446642694,2021-06-28 18:02:48+00:00,Arran Smith,I am on the ⁦@BDAdyslexia⁩ webinar now. #dyslexia #microsoft https://t.co/jGOzJ3qtHO,en
1409572976241131527,2021-06-28 18:02:40+00:00,Jonathan Chapman-Moore FRSA,Microsoft don't take Marion's side or I'm getting mean and selling  stock and a demand form.,en
1409572866534739969,2021-06-28 18:02:14+00:00,Mayukh Tatai,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409572864030879747,2021-06-28 18:02:14+00:00,𝖊 𝖈 𝖍 𝖊 𝖓 𝖟 𝖊,RT @benedictevans: Idle observation: Microsoft’s decision to integrate a consumer version of Teams into Windows 11 would be illegal under o…,en
1409572730689626132,2021-06-28 18:01:42+00:00,Ananya,I’m part of the #AzureDeveloperLeague. Join me as we enhance our cloud skills and build solutions to accelerate Ind… https://t.co/ivg8mEq5Z3,en
1409572718320754694,2021-06-28 18:01:39+00:00,al Qamar (Karl Wester-Ebbinghaus) Ⓥ,"RT @shahedC: I’m seeing an influx of people reaching about joining Microsoft. 😃 

Step 1. Look for jobs that interest you, on the MS Career…",en
1409572645130153989,2021-06-28 18:01:21+00:00,Cloud Conduction,Are you a nonprofit and adjusting to all-online events? Would you like a checklist to help you remember everything?… https://t.co/IQnwpgjGW6,en
1409572628956782608,2021-06-28 18:01:17+00:00,Scott❗️,@Crusty783 @KevinKenson I honestly feel that the last Smash character for a loooong time is not going to be a Microsoft/Sony property.,en
1409572570492440576,2021-06-28 18:01:04+00:00,John Lynch,"@The_CrapGamer @elitez_88 @sarahgen8 I’ve played it on pc, I’d definitely consider it a AAA tactics game. That bein… https://t.co/KlXiWiHMHn",en
1409572539060428807,2021-06-28 18:00:56+00:00,Nano Polymath 💚,I’m not sure but I swear I can see RayTracing reflections from the top of @AceyBongos head 🏴󠁧󠁢󠁳󠁣󠁴󠁿💚 https://t.co/RccQCOkVPj,en
1409572533452480517,2021-06-28 18:00:55+00:00,Jeremy Black,@slashgear I still don't understand why Microsoft thinks that preventing me from upgrading to Windows 11 is going t… https://t.co/CVeZ0YQl64,en
1409572522912272387,2021-06-28 18:00:52+00:00,STP_KITT,@dispensa @bdsams @zacbowden @TheMartinScott Up to date spyware needs up to date hardware. Customers will once agai… https://t.co/oii3FgZdgb,en
1409572441488125955,2021-06-28 18:00:33+00:00,Rich Turner,"RT @shahedC: I’m seeing an influx of people reaching about joining Microsoft. 😃 

Step 1. Look for jobs that interest you, on the MS Career…",en
1409572377407721478,2021-06-28 18:00:18+00:00,STP_KITT,@tomwarren Up to date spyware needs up to date hardware. Customers will once again be dumb enough to play ball &amp; Mi… https://t.co/S8QLMzAE60,en
1409572339071737856,2021-06-28 18:00:08+00:00,Felipe cezar,"@windowsbr @Microsoft 

https://t.co/aFoTkEmkwF
Microsoft corrige essa loja",pt
1409572308868554757,2021-06-28 18:00:01+00:00,Microsoft SharePoint,"#TheIntrazone 🎙️ ""#SharePoint Roadmap Pitstop: April 2021"" 

@NovelNicole [@SharePoint PM], ""We wanted to make it s… https://t.co/dFRpznhnqR",en
1409572307576700932,2021-06-28 18:00:01+00:00,Jared Kaska 👋,"For the love of all that is holy, go through your bank transactions right now and cut off unused subscriptions.

Hu… https://t.co/mE0uyIamle",en
1409572181885919233,2021-06-28 17:59:31+00:00,Amélie E. Koran,It was either that or an NFT…I’m glad @Microsoft chose wisely. https://t.co/Q1jlsvT4wK,en
1409572161006837763,2021-06-28 17:59:26+00:00,SERGEANT-Q6R,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409572029167063043,2021-06-28 17:58:54+00:00,Mayank Srivastava,I’m part of the #AzureDeveloperLeague. Join me as we enhance our cloud skills and build solutions to accelerate Ind… https://t.co/fnRzsFjK0R,en
1409571947348889606,2021-06-28 17:58:35+00:00,aquaman,"@MethodicalMemes @hd_releases Show me the article where Microsoft says it'll be full exclusive,  they just say laun… https://t.co/06FMecCi6M",en
1409571697737441280,2021-06-28 17:57:35+00:00,Yasir Hussain,RT @DirectX12: Want a smooth inking and scrolling experience but struggle with battery usage? Dynamic refresh rate is a new feature that ca…,en
1409571627340161032,2021-06-28 17:57:19+00:00,Microsoft Customer Tech Talks,Who's ready for the newest CTT segment!? @Microsoft's  Ben Walters (@Nilcraban) talks with Ivan Delany at… https://t.co/tyyU0YQX7G,en
1409571606695866368,2021-06-28 17:57:14+00:00,Charlie McHenry,"Microsoft mistakenly signed a rootkit package that's being used in gaming environments. It's called ""netfilter"", an… https://t.co/XPm1b9PxhE",en
1409571418396762132,2021-06-28 17:56:29+00:00,Andrew Tran,"RT @tomwarren: go go go 📢 - Microsoft's Windows 11 preview build is now available to download. It includes all the big UI changes, but no A…",en
1409571414508720134,2021-06-28 17:56:28+00:00,Европейский комиссар,@defenestratorX First year I'm not participating in the Steam summer sale since going to Series X. My wallet is con… https://t.co/SlmJHsyP4m,en
1409571312750796809,2021-06-28 17:56:04+00:00,King Kingsley,RT @zacbowden: Everyone waiting for Microsoft to clarify / explain its ridiculous CPU generation requirements for Windows 11 be like https:…,en
1409571303523336197,2021-06-28 17:56:01+00:00,Jonathan Chan 💡📣,"RT @ChanPerco: #Microsoft prêt à accueillir Apple et son iMessage sur Windows.
Satya Nadella accueillerait volontiers Apple si le géant déc…",fr
1409571295679897606,2021-06-28 17:56:00+00:00,Ashric,"RT @KarenR_Dudley18: Join us with @VikasPota as he addresses the WCED: Curriculum Directorate, CT SA https://t.co/lqSqv60Bvw 
29 June 2021…",en
1409571230894727171,2021-06-28 17:55:44+00:00,iTusk Technologies,Microsoft CEO @satyanadella recently announced Windows 11 which will be released soon to the market. Of notable fea… https://t.co/LclyoR7JaW,en
1409571200481771523,2021-06-28 17:55:37+00:00,Itay Shakury,"My #1 request since starting to use @code, Freestyle terminals, just landed in insiders build! this might be my goo… https://t.co/UazWpSLgy9",en
1409240022226817025,2021-06-27 19:59:38+00:00,trec,RT @zacbowden: Everyone waiting for Microsoft to clarify / explain its ridiculous CPU generation requirements for Windows 11 be like https:…,en
1409239860729335817,2021-06-27 19:58:59+00:00,Lamer Gamers Podcast 🎮🎤🎧,"@GNR_Frank I can see a couple sides:
1. Gamers afraid of content locked behind subscription.
2. Brand allegiance is… https://t.co/U27lrZVm3o",en
1409239820744892418,2021-06-27 19:58:50+00:00,Eric Greth,"@majornelson @XboxGamePass @XboxP3 @Xbox 

How long has the “Rewards Weekly Set” through the Microsoft Rewards app… https://t.co/xEv7T2uDfA",en
1409239705724633098,2021-06-27 19:58:22+00:00,Caprisun,They really had a popularity poll lead to the in-universe death of the mangaka which then led to the opening being… https://t.co/9tlqs361Cs,en
1409239537155379201,2021-06-27 19:57:42+00:00,Noel,"RT @DThompsonDev: I worked in construction &amp; gas stations

- Studied Programming
- Became a dev
- Became a Community Leader
- Teach code in…",en
1409239534483689484,2021-06-27 19:57:42+00:00,César Rezende no Cesarverso,RT @FLTTTR: You guys need to stop advertising #XboxGamePass. It's not like Microsoft is giving you 100+ games for a low monthly price of €9…,en
1409239495883558915,2021-06-27 19:57:32+00:00,Patrik,"@crossslide @stroughtonsmith But apps can go beyond the sandbox if you distribute them elsewhere 

UWP apps can’t r… https://t.co/VK0bvr7O4K",en
1409239341394706432,2021-06-27 19:56:56+00:00,Chatty Trader,"There is no way, #microsoft software like #Windows11 should be used on any system anytime .. this is a breach of… https://t.co/c5WvcA5sdd",en
1409239338647363585,2021-06-27 19:56:55+00:00,Soup,"@CalDesertSun @tomshardware So what's your solution to this, Microsoft shouldn't be allowed to place hardware requi… https://t.co/fxsiVqNePr",en
1409238997923254272,2021-06-27 19:55:34+00:00,Moorpool Tennis Club🎾,"RT @Vantage365UK: What does it mean to have Microsoft 365? 

What tools do I have? 

I’m using Outlook, Word and PowerPoint, what else is t…",en
1409238819661094913,2021-06-27 19:54:51+00:00,Jamie,"@StreamFamilyTV Microsoft must be making massive losses with gamepass day one’s, but you can’t fault their tenacity… https://t.co/YHn8IPXj8g",en
1409238638370639878,2021-06-27 19:54:08+00:00,CyberSec BOT,"RT @r3mote: Microsoft signed a driver loaded with rootkit malware https://t.co/rnrKTDcqWV china hacked microsoft. and microsoft, being comm…",en
1409238604014964736,2021-06-27 19:54:00+00:00,Haitus Arc Ritz Scythe,@JustinH36200331 @DoesItPlay1 @SpawnWaveMedia because a lot of consumers think theyll play the game on gamepass bef… https://t.co/O36KrXrS7f,en
1409238595291041795,2021-06-27 19:53:58+00:00,r3mote,Microsoft signed a driver loaded with rootkit malware https://t.co/rnrKTDcqWV china hacked microsoft. and microsoft… https://t.co/6F0wklwjQz,en
1409238534364577801,2021-06-27 19:53:43+00:00,BothSamuel,RT @marypcbuk: everyone always wants Windows to be more secure and more modern (and more like a Mac) and when Microsoft does the thing (Win…,en
1409238512201764873,2021-06-27 19:53:38+00:00,VR Retweeter,RT @RajniSethi2016: Six pioneering artists explore the “Spirit of Being.” Check out the new #immersive @MSFTGarage #galleryexperience avail…,en
1409238496653545477,2021-06-27 19:53:34+00:00,Phre_mas,RT @NotTheBOE: @iamvend3tta @phre_mas @Firefly896 @DocumentingBTC @beatsbyKSG @strayexcel The truth is it’s looking very likely Microsoft i…,en
1409238409709867019,2021-06-27 19:53:13+00:00,Dominic Rutto,"RT @DThompsonDev: I worked in construction &amp; gas stations

- Studied Programming
- Became a dev
- Became a Community Leader
- Teach code in…",en
1409238358828535811,2021-06-27 19:53:01+00:00,Joey Ja'Crispy,"#XboxGamePass don't pay me directly. I get some spare change from logging in, trying some of the games, and taking… https://t.co/9WoXvIUDg8",en
1409238352998641679,2021-06-27 19:53:00+00:00,Puffball23,@PhoenixKa1 @DoesItPlay1 @SpawnWaveMedia The majority of the games they published from the OG Xbox are on there. Th… https://t.co/uwr0ot37o1,en
1409238278667227140,2021-06-27 19:52:42+00:00,DarkGeekRocker,"@SpawnWaveMedia Because its another gate between game developer and gamer. Imagine making a good game, but being bl… https://t.co/gAbMDEjOBM",en
1409238239697936385,2021-06-27 19:52:33+00:00,Katie Roo,RT @stuartsemple: I'm so excited to have been included in @microsoft new virtual gallery. @HatchersTv have curated an amazing show of brill…,en
1409237972881448960,2021-06-27 19:51:29+00:00,Michael Henk,"I hope my Microsoft friends in the PNW are staying cool somehow.

Being earnest on Twitter feels weird man.",en
1409237839422930945,2021-06-27 19:50:57+00:00,🎄kib🎄| december eve,RT @wowstartsnow: There will be a Windows 11 “custom image” for “special purpose” systems that will NOT need a TPM 2.0 chip. 👀 (Source: htt…,en
1409237781747011590,2021-06-27 19:50:44+00:00,Rajni Sethi,Six pioneering artists explore the “Spirit of Being.” Check out the new #immersive @MSFTGarage #galleryexperience a… https://t.co/NZWv4lo3BK,en
1409237781272928256,2021-06-27 19:50:44+00:00,Sʜʌsʜʌŋĸ Rʌŋjʌŋ,I’m part of the #AzureDeveloperLeague. Join me as we enhance our cloud skills and build solutions to accelerate Ind… https://t.co/Z2K4HERMDe,en
1409237755771592709,2021-06-27 19:50:38+00:00,(windows) vista,RT @wowstartsnow: There will be a Windows 11 “custom image” for “special purpose” systems that will NOT need a TPM 2.0 chip. 👀 (Source: htt…,en
1409237685546500105,2021-06-27 19:50:21+00:00,noscope360d,Microsoft got a ton of free advertising recently for Game Pass but  HAHA GOT THEM TROLLS HAHA. You better be paying… https://t.co/bOZK7UCt3i,en
1409237664377810947,2021-06-27 19:50:16+00:00,RemnantOfDespair,@GodOnepunch @rokutensin6 @nosleep1138 @marcos27pr Here's the problem. I'm not saying it's bad to have gamepass. Pe… https://t.co/s1bLZL7tYF,en
1409237645494919168,2021-06-27 19:50:11+00:00,Subham Karmakar,RT @marypcbuk: everyone always wants Windows to be more secure and more modern (and more like a Mac) and when Microsoft does the thing (Win…,en
1409237608123805706,2021-06-27 19:50:02+00:00,PSiReN-X,"RT @PearRaider: @selzero @YouTube @Microsoft | #DearMicrosoft

Can you #PleasePleasePlease #Update your #Database of #MooHooHoovies to #Ref…",en
1409237582005870597,2021-06-27 19:49:56+00:00,AngelofVerdant,"RT @thurrott: Another excellent Microsoft advertisement. As you can see from the taskbar, I don't just have Teams already, it was actively…",en
1409237532626276353,2021-06-27 19:49:44+00:00,HashtagKelv,"@dogs559 That slim oen is dope! I use Microsoft everything for work so I'm definitely thinking of picking one up, I… https://t.co/p0AWH2JNA7",en
1409236754557816835,2021-06-27 19:46:39+00:00,Not The Bank of Ξngland 🦇 🔊,@iamvend3tta @phre_mas @Firefly896 @DocumentingBTC @beatsbyKSG @strayexcel The truth is it’s looking very likely Mi… https://t.co/p7pyqUAu0A,en
1409236457244536836,2021-06-27 19:45:28+00:00,Jessica Sannito,@Sad_Major @Helpful_S1 Ah… boo for me as I’m on a non-Army instance. My hub is just links to various Microsoft arti… https://t.co/GPY2vcuW81,en
1409236181913645061,2021-06-27 19:44:22+00:00,Metin 🇦🇿🇹🇷,@TicsJeff @mspoweruser @Microsoft @Windows It is because PC health programs main functionallity isn't actually this… https://t.co/GVp7NTBd7M,en
1409236080289800196,2021-06-27 19:43:58+00:00,Kenny 1312,"Well, it took a couple of days and looking up obscure information (seriously, Microsoft why isn't this stuff docume… https://t.co/27COBeq6MY",en
1409236032885866502,2021-06-27 19:43:47+00:00,Sasarai,"@Horror_Film_Fan @sserschens @SpawnWaveMedia You will notice that the rise of Netflix has not,  in fact,  resulted… https://t.co/emh3aTmknj",en
1409236018310569986,2021-06-27 19:43:43+00:00,Robin Sayer,@Batmantis30 I love Windows - but let's be honest. This is not a new version of Windows - this is Microsoft resetti… https://t.co/ZuHECwm26V,en
1409235696703922176,2021-06-27 19:42:27+00:00,Drive.Reviews,I'm LEAVING the Dell XPS 15 for the Microsoft Surface Laptop 4 https://t.co/hIBBRODlY2,en
1409235524066365444,2021-06-27 19:41:45+00:00,Gaming Bot,RT @GameSlayer63: I’m Playing Franchise on MLB The Show 21 on Xbox One #MLBTheShow21 #XboxOne #SonyInteractiveEntertainment #MLB #Franchise…,en
1409235336098689034,2021-06-27 19:41:01+00:00,KD6-3.7,"@UchuuPatrol @Tiagozak @invadergold123 @SpawnWaveMedia Cool... Until then, is just a pretty hypothetical scenario d… https://t.co/yHUfwuD2p8",en
1409235324430028801,2021-06-27 19:40:58+00:00,GameSlayer,I’m Playing Franchise on MLB The Show 21 on Xbox One #MLBTheShow21 #XboxOne #SonyInteractiveEntertainment #MLB… https://t.co/rJiDhhnAqV,en
1409235097933553666,2021-06-27 19:40:04+00:00,Arsen Vladimirskiy,"Azure Data Lake Storage Gen1: Account creation will be blocked for new customers starting July 5, 2021 https://t.co/SQFZE3YCQF",en
1409234610878353408,2021-06-27 19:38:08+00:00,jaMzki / plaNk,RT @stuartsemple: I'm so excited to have been included in @microsoft new virtual gallery. @HatchersTv have curated an amazing show of brill…,en
1409234606201655320,2021-06-27 19:38:07+00:00,That Viking Gamer,"Xbox Game Pass is great.

Microsoft if you can send the money via BACS that would be great xoxo https://t.co/NPWD2rZF0X",en
